State,Stab,PUMA,pumaName,cbsa,pctcbsa,CBSAName,CBSAType,pctcbsatype,csa,pctcsa,CSAName,PctUrban,pctnecta,TotPopACS,MedianAge,pctUnder18,pctOver65,pctWhite1,pctBlack1,pctAsian1,pctHispanicPop,TotHHs,MedianHHInc,FamHHs,MedianFamInc,PovUniverse,pctPoor,pctGrpQuarters,pctInCollege,pctBachelorsormore,pctForeignBorn,TotHUs,OccHUs,pctRenterOcc,MedianHValue,MedianGrossRent,ACSYears,TotPop10,Period
"FIPS state" ," " ," " ," " ,"Primary Core Based Stat Area (metro/micro area)" ,"% PUMA in CBSA" ,"Name of CBSA" ,"Primary CBSA type" ,"% PUMA in CBSAtype areas" ,"Consolidated Stat Area" ,"% PUMA in CSA" ,"Name of CSA" ,"% PUMA that is Urban (2010)" ,"% PUMA in NECTA" ,"Total Pop ACS 2013 Single-year Est" ,"Median age in years" ,"% Under 18" ,"% Over65" ,"% White1" ,"% Black1" ,"% Asian1" ,"% Hispanic Pop" ,"Total households" ,"Median household income" ,"Family households" ,"Median family income" ,"Persons for whom poverty status is determined" ,"% Poor" ,"% Group Quarters" ,"% In College" ,"% Bachelors degree or more" ,"% Foreign Born" ,"Total housing units" ,"Occupied housing units" ,"% Renter Occ HUs" ,"Median home value" ,"Median rent" ," " ,"Total Pop 2010 Census" ," "
28,MS,01500,"East Central Region--Lauderdale, Newton & Clarke Counties--Meridian City",32940,81.8,"Lauderdale County, MS",Micro,81.8,,100.0,,37.4,,"116,135",38.6,23.5,16.1,56.6,38.3,0.0,1.6,"44,963",$34114,"31,154",$41766,111747,24.5,3.5,21.5,16.5,0.5,"51,736","44,963",29.9,$80300,$671,2013,118713,1
28,MS,01600,Southwest Region,32620,29.1,"McComb, MS",Micro,71.1,,75.7,,25.9,,"178,462",40.5,23.3,16.2,49.2,49.2,0.1,1.4,"66,752",$29506,"43,844",$39411,171070,29.1,3.5,21.7,15.6,1.5,"84,897","66,752",28.0,$82300,$615,2013,184399,1
28,MS,01700,"South Region--Jones, Wayne, Covington, Greene & Jefferson Davis Counties",29860,50.8,"Laurel, MS",Micro,50.8,,100.0,,22.7,,"135,115",38.5,24.6,16.1,,,,2.4,"50,036",$31718,"34,738",$37871,129034,23.7,4.1,16.5,15.0,1.3,"58,405","50,036",22.9,$74100,$597,2013,134963,1
28,MS,01800,"South Region--Forrest, Lamar, Marion & Perry Counties--Hattiesburg City",25620,84.7,"Forrest County, MS",Metro,84.7,,100.0,,51.9,,"174,824",32.6,25.1,11.5,67.1,29.8,0.5,2.6,"62,010",$39137,"41,451",$51612,170149,24.5,3.0,37.3,29.0,1.8,"72,325","62,010",40.2,120400,$732,2013,169930,1
28,MS,01900,"South Region--Pearl River, Hancock, George & Stone Counties",38100,39.1,"Pearl River County, MS",Micro,39.1,,60.9,,34.7,,"141,813",40.3,22.9,15.8,,,,2.4,"54,056",$43475,"39,127",$52701,138763,21.2,2.4,20.8,13.1,2.0,"64,862","54,056",22.2,106300,$761,2013,140127,1
28,MS,02000,South Region--Harrison County--Gulfport & Biloxi Cities,25060,100.0,"Hancock County, MS",Metro,100.0,,100.0,,77.2,,"196,500",35.3,24.3,13.0,68.7,23.7,3.1,5.4,"75,258",$42070,"48,921",$48930,190657,22.6,2.4,27.9,20.5,4.0,"88,512","75,258",45.5,141100,$825,2013,187105,1
28,MS,02100,South Region--Jackson County,25060,100.0,"Hancock County, MS",Metro,100.0,,100.0,,72.7,,"140,450",37.0,24.4,14.0,73.2,22.4,2.4,5.2,"49,263",$47891,"33,355",$57460,138984,15.2,0.8,23.8,18.0,3.0,"60,685","49,263",31.3,117200,$777,2013,139668,1
29,MO,00100,Northwest Missouri,,79.2,,,79.2,,100.0,,31.3,,"112,826",40.8,21.8,19.1,96.3,1.2,0.6,2.7,"45,640",$38935,"28,630",$50689,106454,19.4,5.6,25.9,18.1,1.7,"54,741","45,640",30.8,$83700,$558,2013,113961,1
29,MO,00200,"Buchanan, Andrew & DeKalb Counties",41140,100.0,"Buchanan County, MO",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",74.4,,"119,916",38.5,22.2,14.6,90.5,5.5,0.4,4.7,"42,926",$44753,"28,130",$58600,111506,15.6,6.6,22.8,18.6,3.2,"49,864","42,926",36.7,114500,$705,2013,119384,1
29,MO,00300,Northeast Missouri,,31.4,,Micro,68.6,,60.8,,34.2,,"127,423",39.3,23.1,17.7,94.7,2.8,0.7,2.2,"49,150",$41174,"31,212",$52673,121326,18.5,4.9,34.8,18.6,1.3,"59,816","49,150",30.3,$87200,$566,2013,126089,1
29,MO,00400,"Lincoln, Warren, Audrain, Pike & Montgomery Counties",41180,60.5,"Lincoln County, MO",Metro,60.5,476,60.5,"St. Louis-St. Charles-Farmington, MO-IL",36.3,,"143,154",39.5,25.0,15.4,93.5,3.0,0.2,2.4,"51,744",$49859,"37,014",$54976,137394,13.2,3.9,15.1,14.4,1.4,"60,463","51,744",22.0,126700,$742,2013,141360,1
29,MO,00500,"Cole, Callaway, Moniteau & Osage Counties",27620,100.0,"Cole County, MO",Metro,100.0,,100.0,,52.2,,"148,703",37.9,22.9,14.2,88.3,7.1,1.0,2.3,"53,981",$47586,"34,079",$58662,138359,13.3,7.0,27.2,24.0,2.3,"63,732","53,981",30.5,126600,$617,2013,149807,1
29,MO,00600,Boone County,17860,100.0,"Boone County, MO",Metro,100.0,190,100.0,"Columbia-Moberly-Mexico, MO",81.2,,"170,773",29.9,20.2,10.2,83.1,6.6,4.2,3.2,"67,680",$48953,"37,155",$67798,161119,21.2,5.6,56.8,45.3,5.8,"71,896","67,680",46.8,172900,$781,2013,162642,1
29,MO,00700,"Pettis, Randolph, Saline, Cooper, Howard, Carroll & Chariton Counties",,32.8,,Micro,67.2,,81.3,,50.2,,"134,032",39.9,23.5,16.3,89.7,4.3,0.5,5.1,"49,493",$39666,"32,000",$49857,126776,21.2,5.4,25.1,17.8,3.0,"59,308","49,493",28.2,$92400,$635,2013,135856,1
29,MO,00800,"Johnson, Lafayette, Ray, Clinton & Caldwell Counties",28140,61.2,"Linn County, KS",Metro,61.2,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",36.9,,"139,412",36.9,22.9,14.9,92.5,2.6,0.6,2.5,"53,816",$47647,"36,294",$58821,133136,15.5,4.3,32.3,20.0,1.8,"59,610","53,816",32.0,119400,$699,2013,139637,1
29,MO,00901,Clay County (Northeast),28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",80.2,,"106,263",36.0,27.8,11.4,90.8,3.2,0.5,5.3,"38,029",$68117,"28,772",$79563,103969,8.4,2.1,21.0,32.8,2.0,"39,703","38,029",24.0,167100,$874,2013,104122,1
29,MO,00902,"Kansas City (North Central), Gladstone City & North Kansas City",28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",98.9,,"113,951",37.0,23.1,13.6,83.7,7.4,3.1,6.4,"45,286",$55986,"27,232",$63328,113323,12.4,0.5,25.8,27.2,7.3,"49,636","45,286",36.1,138000,$796,2013,106591,1
29,MO,00903,Platte County,28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",85.9,,"103,569",36.1,24.1,12.4,84.5,7.6,2.7,6.6,"42,061",$61817,"27,037",$81439,102002,9.5,0.9,27.6,37.7,7.3,"44,614","42,061",40.5,184100,$833,2013,100548,1
29,MO,01001,Jackson County--Kansas City (Central),28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",100.0,,"168,087",34.0,21.4,11.1,42.8,39.1,2.5,17.2,"73,176",$32455,"32,500",$42149,164304,29.7,3.1,36.5,28.5,11.1,"93,731","73,176",55.4,$78700,$731,2013,171238,1
29,MO,01002,Jackson County (North Central),28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",98.4,,"126,372",42.2,21.2,17.7,77.7,16.0,0.9,5.4,"53,050",$42215,"30,800",$52663,124700,15.0,1.4,23.1,17.7,2.7,"58,556","53,050",39.9,$89400,$791,2013,128212,1
29,MO,01003,Jackson County (East),28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",85.1,,"131,644",36.8,26.7,13.5,89.8,4.9,0.6,7.1,"48,882",$60214,"35,727",$71736,130544,10.7,0.7,17.6,25.9,2.4,"50,697","48,882",31.5,144000,$832,2013,129435,1
29,MO,01004,Jackson County (South Central),28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",96.6,,"105,116",35.6,29.3,12.1,85.0,9.3,2.3,3.4,"37,349",$72464,"29,283",$82043,104246,7.0,0.7,22.2,40.2,3.3,"39,986","37,349",26.5,180700,$961,2013,102460,1
29,MO,01005,Jackson County--Kansas City (South),28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",99.2,,"148,777",35.9,23.6,12.7,51.3,39.8,1.8,6.7,"61,812",$44814,"33,134",$53943,145909,17.9,1.6,25.7,30.7,6.7,"69,820","61,812",44.3,120100,$810,2013,142813,1
29,MO,01100,Cass & Bates Counties,28140,100.0,"Linn County, KS",Metro,100.0,312,100.0,"Kansas City-Overland Park-Kansas City, MO-KS",61.2,,"117,191",39.2,25.2,15.3,93.1,3.5,0.8,4.0,"44,109",$59399,"33,666",$67781,115699,10.5,1.2,19.5,24.1,2.0,"48,026","44,109",23.3,149300,$916,2013,116527,1
29,MO,01200,"Lawrence, Henry, Vernon, Cedar, Barton, St. Clair & Dade Counties",,100.0,,,100.0,,100.0,,35.0,,"124,535",42.8,23.7,19.0,95.1,0.8,0.7,3.0,"49,774",$34706,"32,665",$45229,121406,22.3,1.9,19.1,13.9,1.4,"59,683","49,774",28.4,$82900,$596,2013,126137,1
29,MO,01300,"Laclede, Polk, Benton, Dallas & Hickory Counties",44180,42.9,"Christian County, MO",Metro,42.9,,57.1,,26.2,,"112,863",43.0,22.6,19.6,95.2,0.2,0.5,1.6,"44,397",$35754,"30,865",$43166,110326,23.2,2.2,22.4,13.1,1.0,"56,688","44,397",29.6,107800,$558,2013,112168,1
29,MO,01400,"Pulaski, Camden, Miller & Morgan Counties",,62.5,,,62.5,,100.0,,32.5,,"141,213",36.9,21.6,17.0,89.2,4.7,1.9,4.5,"50,882",$40707,"34,903",$48671,130408,18.8,7.6,31.0,20.1,4.0,"86,987","50,882",33.0,120900,$747,2013,141589,1
29,MO,01500,"Phelps, Crawford, Dent, Gasconade & Maries Counties",,58.9,,,58.9,,100.0,,35.3,,"109,736",40.0,22.1,17.5,95.6,1.4,1.5,1.6,"41,222",$38832,"27,671",$50798,105417,18.4,3.5,33.8,18.5,2.5,"51,031","41,222",35.0,119500,$649,2013,109907,1
29,MO,01600,Franklin County,41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",44.4,,"101,816",40.1,23.8,15.1,96.4,1.4,0.6,1.6,"39,255",$50502,"27,866",$59681,100379,9.3,0.8,19.6,20.2,1.1,"43,517","39,255",23.3,144700,$668,2013,101492,1
29,MO,01701,St. Charles County (South),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",90.2,,"106,368",39.2,25.6,13.0,89.1,4.4,4.4,1.6,"39,272",$81261,"30,132",$92035,105796,4.2,0.5,24.1,46.0,4.8,"41,632","39,272",17.4,219300,"$1,058",2013,103443,1
29,MO,01702,St. Charles County (Northwest),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",93.5,,"132,007",36.6,27.1,11.7,93.0,3.0,1.1,2.1,"47,442",$74079,"36,461",$85805,131439,4.4,0.2,17.8,31.6,2.1,"48,474","47,442",17.2,182300,$955,2013,128574,1
29,MO,01703,St. Charles County (Northeast),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",98.0,,"135,120",37.4,21.5,13.6,89.9,5.5,1.6,5.2,"52,074",$58801,"34,472",$74640,129287,9.3,4.0,34.2,32.0,5.5,"54,972","52,074",27.4,162700,$885,2013,128468,1
29,MO,01801,St. Louis County (Northeast),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",98.6,,"128,549",35.6,26.9,12.7,14.8,80.8,0.3,1.1,"47,704",$39277,"33,112",$43155,125808,23.2,1.2,27.8,20.7,2.1,"54,920","47,704",38.5,$91400,$865,2013,123587,1
29,MO,01802,St. Louis County (Northwest),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",99.5,,"121,166",38.1,24.9,15.0,50.6,42.3,2.0,1.4,"48,252",$49629,"30,536",$57438,118645,15.2,1.5,24.1,23.3,2.8,"52,381","48,252",31.2,$94200,$960,2013,125717,1
29,MO,01803,St. Louis County (Inner Ring North),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",100.0,,"99,979",37.1,21.2,13.2,49.3,42.2,2.2,4.7,"42,753",$39488,"24,668",$48540,"98,668",19.1,1.5,32.4,18.0,5.7,"51,359","42,753",42.2,$85100,$800,2013,111745,1
29,MO,01804,St. Louis County (West),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",96.4,,"115,479",42.0,23.1,18.2,78.2,8.1,9.0,3.7,"46,563",$72527,"30,939",$94108,114089,8.0,1.5,24.3,60.0,12.2,"49,344","46,563",29.9,232800,$978,2013,111804,1
29,MO,01805,St. Louis County (Central),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",100.0,,"119,844",41.5,18.7,17.9,82.8,8.6,6.1,2.7,"50,185",$84295,"30,702",120536,112607,7.3,6.0,42.0,70.7,7.8,"54,975","50,185",29.9,352200,$930,2013,117896,1
29,MO,01806,St. Louis County (Central West),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",99.4,,"110,255",41.9,22.1,16.1,87.0,3.3,7.2,2.8,"43,836",$81679,"30,164",102772,109050,3.8,0.9,23.4,56.5,6.4,"45,914","43,836",21.9,245200,"$1,018",2013,114062,1
29,MO,01807,St. Louis County (Inner Ring South),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",100.0,,"162,691",41.8,20.5,17.7,90.7,5.2,2.1,3.6,"69,094",$57126,"41,402",$73209,160145,6.5,1.5,27.7,43.2,7.2,"72,775","69,094",25.6,169500,$799,2013,158559,1
29,MO,01808,St. Louis County (South),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",96.8,,"143,548",43.1,22.9,17.1,95.4,1.6,1.7,1.7,"53,469",$75307,"39,948",$90197,141503,4.8,1.5,27.3,42.0,5.1,"55,650","53,469",19.7,210500,$875,2013,135584,1
29,MO,01901,St. Louis City (North),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",100.0,,"133,530",32.7,21.3,12.2,19.0,77.6,2.4,0.9,"56,197",$25759,"24,430",$31261,126749,34.5,5.7,41.3,27.5,3.1,"76,767","56,197",63.0,$69200,$756,2013,136154,1
29,MO,01902,St. Louis City (South),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",100.0,,"184,819",35.4,19.7,10.4,65.8,26.5,3.3,5.8,"84,278",$40099,"38,536",$49878,181693,21.1,1.9,38.4,34.7,9.7,"98,366","84,278",51.6,124700,$694,2013,183140,1
29,MO,02001,Jefferson County (North),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",92.0,,"110,999",36.9,25.5,10.9,,,,1.9,"41,378",$59014,"31,104",$69686,110201,12.1,0.5,22.4,21.5,3.2,"44,900","41,378",18.1,151000,$828,2013,109471,1
29,MO,02002,Jefferson County (South),41180,100.0,"Lincoln County, MO",Metro,100.0,476,100.0,"St. Louis-St. Charles-Farmington, MO-IL",47.6,,"110,397",40.7,23.1,14.3,,,,1.5,"40,633",$51509,"29,712",$60067,108924,10.9,1.4,22.3,16.1,0.9,"43,244","40,633",18.5,144700,$767,2013,109262,1
29,MO,02100,"St. Francois, Washington, Perry & Ste. Genevieve Counties",22100,51.6,"St. Francois County, MO",Micro,51.6,476,51.6,"St. Louis-St. Charles-Farmington, MO-IL",44.8,,"128,237",39.3,22.6,15.4,95.0,3.0,0.1,1.2,"47,453",$39121,"32,326",$46005,118046,18.7,6.7,14.8,10.4,0.6,"57,138","47,453",24.5,$92900,$560,2013,127670,1
29,MO,02200,"Cape Girardeau, Scott & Bollinger Counties",16020,69.5,"Cape Girardeau, MO-IL",Metro,69.5,164,100.0,"Cape Girardeau-Sikeston, MO-IL",59.4,,"128,393",37.3,23.3,15.9,88.8,8.9,0.4,2.1,"48,850",$41961,"32,538",$54641,124345,16.9,3.5,29.9,21.5,1.1,"55,161","48,850",31.9,116700,$654,2013,127228,1
29,MO,02300,"Dunklin, Stoddard, New Madrid, Pemiscot & Mississippi Counties",,71.7,,,71.7,,100.0,,45.8,,"111,962",40.4,24.0,17.0,83.9,13.8,0.0,3.0,"45,047",$32268,"29,404",$41313,108065,25.2,3.2,18.0,13.3,1.2,"50,111","45,047",36.4,$74200,$524,2013,113531,1
29,MO,02400,"Butler, Ripley, Wayne, Madison, Iron, Reynolds & Carter Counties",,59.5,,,59.5,,100.0,,25.9,,"107,334",41.8,22.8,18.2,94.0,2.0,0.5,1.4,"41,807",$36184,"27,837",$42696,104678,19.1,1.9,18.7,13.9,0.7,"52,487","41,807",29.4,$90100,$531,2013,106232,1
29,MO,02500,"Howell, Texas, Wright, Douglas, Oregon, Ozark & Shannon Counties",,68.2,,,68.2,,100.0,,16.3,,"126,427",42.7,23.4,20.0,96.4,0.4,0.1,1.1,"48,434",$30927,"31,998",$39389,123712,28.8,2.1,15.4,12.4,0.7,"59,895","48,434",26.7,$85800,$501,2013,127952,1
29,MO,02601,"Christian, Greene (Outside Springfield City) & Webster Counties",44180,100.0,"Christian County, MO",Metro,100.0,520,100.0,"Springfield-Branson, MO",39.6,,"155,215",38.3,26.5,14.8,95.1,0.9,0.2,2.3,"56,645",$49067,"43,394",$58542,153138,12.7,1.2,17.8,23.4,0.6,"61,887","56,645",25.2,138200,$706,2013,152153,1
29,MO,02602,Greene County--Springfield City (North),44180,100.0,"Christian County, MO",Metro,100.0,520,100.0,"Springfield-Branson, MO",97.6,,"129,534",30.5,19.7,10.9,87.3,5.3,1.4,4.4,"53,069",$29649,"27,388",$32934,120296,32.8,7.4,52.7,22.8,3.9,"58,417","53,069",54.1,$96900,$648,2013,117647,1
29,MO,02603,Greene County--Springfield City (South),44180,100.0,"Christian County, MO",Metro,100.0,520,100.0,"Springfield-Branson, MO",95.8,,"116,486",39.7,21.2,18.5,92.7,1.0,2.6,2.7,"50,713",$46553,"30,414",$65153,114479,12.2,1.1,32.8,36.0,5.0,"53,937","50,713",36.3,141000,$735,2013,118998,1
29,MO,02700,"Taney, Barry, Stone & McDonald Counties",14700,59.1,"Branson, MO",Micro,59.1,520,59.1,"Springfield-Branson, MO",29.9,,"143,217",43.9,21.5,20.6,93.3,0.6,0.4,6.3,"56,290",$36949,"39,344",$45917,139916,17.4,1.9,23.0,15.2,4.4,"77,343","56,290",28.4,116600,$656,2013,142557,1
29,MO,02800,Jasper & Newton Counties,27900,100.0,"Newton County, MO",Metro,100.0,309,100.0,"Joplin-Miami, MO-OK",62.5,,"175,243",36.4,25.1,14.9,90.5,1.9,1.2,6.5,"67,701",$40852,"45,489",$50331,171028,17.1,2.0,22.6,19.9,3.5,"74,955","67,701",33.4,108900,$662,2013,175518,1
30,MT,00100,Northwest Montana--Kalispell City,28060,73.4,"Flathead County, MT",Micro,73.4,,100.0,,44.9,,"124,419",41.7,23.2,16.7,,,,2.7,"48,998",$42253,"31,515",$53284,123171,19.3,1.7,24.1,25.2,1.6,"63,269","48,998",29.9,211700,$687,2013,124014,1
30,MT,00200,West Montana--Missoula City,33540,56.6,"Missoula County, MT",Metro,56.6,,100.0,,49.6,,"198,170",39.3,20.2,17.0,89.1,0.1,0.7,2.9,"81,462",$42796,"48,739",$54395,194364,19.8,2.3,34.9,31.9,2.3,"96,314","81,462",37.7,228800,$729,2013,193893,1
30,MT,00300,Southwest Montana--Butte-Silver Bow & Helena City,25740,49.9,"Helena, MT",Micro,72.4,,100.0,,59.2,,"153,881",43.5,20.2,17.2,94.8,0.1,0.6,3.0,"63,202",$46819,"39,064",$59783,148484,15.4,4.4,28.0,29.0,1.5,"77,884","63,202",28.1,181400,$670,2013,150954,1
30,MT,00400,North Central Montana--Great Falls City,24500,55.0,"Cascade County, MT",Metro,55.0,,100.0,,58.5,,"150,009",39.0,23.1,16.8,85.3,0.9,0.7,3.3,"59,128",$43214,"39,077",$53843,145854,17.5,3.8,22.8,26.4,2.3,"69,469","59,128",34.1,147400,$588,2013,147827,1
30,MT,00500,South Central Montana--Bozeman City,14580,70.6,"Gallatin County, MT",Micro,70.6,,100.0,,53.2,,"132,787",36.6,20.5,13.6,95.5,0.1,0.9,2.8,"54,389",$56623,"33,293",$71498,129255,13.9,3.0,39.7,41.6,2.1,"65,869","54,389",32.9,241700,$781,2013,127995,1
30,MT,00600,East Montana (Outside Billings City),,68.0,,,68.0,,100.0,,39.5,,"147,849",40.0,25.3,16.0,82.3,0.3,0.5,2.7,"55,363",$53571,"39,086",$65536,145551,12.3,1.4,11.5,21.1,1.3,"67,399","55,363",28.3,162200,$579,2013,141259,1
30,MT,00700,Billings City,13740,100.0,"Golden Valley County, MT",Metro,100.0,,100.0,,99.0,,"108,050",36.3,22.9,16.0,88.2,0.7,0.8,6.3,"43,746",$47101,"25,317",$63774,103924,16.4,3.4,25.8,27.2,2.5,"45,563","43,746",40.4,182000,$758,2013,103473,1
31,NE,00100,North Central & Northwest Nebraska,,64.8,,,64.8,,100.0,,47.6,,"111,183",42.4,23.2,19.0,92.1,0.7,0.4,9.6,"45,357",$46045,"30,316",$55068,107759,13.6,2.8,22.8,22.9,2.6,"54,731","45,357",30.1,$96900,$626,2013,111531,1
31,NE,00200,Northeast Nebraska,,41.3,,Micro,44.1,,85.4,,44.0,,"182,402",38.7,25.8,16.7,90.6,1.3,0.6,13.8,"70,201",$48782,"48,984",$57633,177694,12.2,2.5,19.9,18.5,7.6,"79,592","70,201",28.5,103900,$569,2013,184039,1
31,NE,00300,Central Nebraska,24260,77.3,"Hamilton County, NE",Metro,77.3,,100.0,,58.0,,"108,605",39.1,25.5,16.8,94.5,1.3,1.0,15.1,"42,512",$49562,"28,320",$56404,106146,14.4,1.4,12.2,18.4,7.9,"48,319","42,512",30.6,101100,$633,2013,106716,1
31,NE,00400,Southwest Nebraska,,39.9,,Micro,60.1,,100.0,,51.7,,"105,026",41.8,24.1,18.6,95.5,1.3,0.6,12.4,"43,266",$46898,"28,711",$59184,102894,15.0,2.0,18.9,20.1,4.9,"51,461","43,266",33.2,100300,$622,2013,106374,1
31,NE,00500,South Central Nebraska,28260,46.6,"Kearney County, NE",Micro,73.8,,100.0,,56.0,,"116,076",37.4,23.3,16.2,94.4,0.9,1.1,7.2,"45,852",$50803,"29,536",$63375,110587,10.3,4.2,37.2,24.7,4.0,"51,283","45,852",30.2,110400,$667,2013,114645,1
31,NE,00600,Southeast Nebraska,,72.0,,,72.0,,72.0,,39.8,,"138,577",42.6,22.1,19.3,96.0,0.5,0.7,6.0,"55,939",$49006,"37,326",$60604,131488,12.5,5.1,23.0,21.4,3.1,"64,093","55,939",28.1,$98700,$611,2013,138733,1
31,NE,00701,"Dodge, Cass, Saunders & Washington Counties",36540,64.5,"Pottawattamie County, IA",Metro,64.5,420,100.0,"Omaha-Council Bluffs-Fremont, NE-IA",47.6,,"103,024",41.4,24.0,16.8,96.9,0.2,0.9,5.6,"40,539",$55399,"28,230",$69647,101114,9.1,1.8,21.8,25.1,3.0,"45,344","40,539",27.2,146800,$701,2013,102946,1
31,NE,00702,Sarpy County--Bellevue City,36540,100.0,"Pottawattamie County, IA",Metro,100.0,420,100.0,"Omaha-Council Bluffs-Fremont, NE-IA",94.7,,"169,331",33.8,28.4,9.9,87.9,4.0,2.2,8.1,"60,375",$65706,"43,493",$77373,167363,6.0,0.7,26.0,36.5,5.4,"64,537","60,375",30.0,159400,$847,2013,158840,1
31,NE,00801,Lancaster County--Lincoln City (North),30700,100.0,"Lincoln, NE",Metro,100.0,339,100.0,"Lincoln-Beatrice, NE",94.8,,"160,469",29.7,21.5,9.9,81.7,5.9,5.4,7.6,"63,065",$44095,"35,363",$54078,151556,22.0,5.9,52.0,30.2,9.5,"67,121","63,065",48.3,130400,$685,2013,153890,1
31,NE,00802,Lancaster County--Lincoln City (South),30700,100.0,"Lincoln, NE",Metro,100.0,339,100.0,"Lincoln-Beatrice, NE",88.2,,"136,567",37.1,25.0,14.2,91.3,2.2,2.1,4.9,"53,983",$65343,"35,689",$84855,132920,8.2,2.8,27.8,43.9,4.4,"56,143","53,983",28.4,178700,$788,2013,131517,1
31,NE,00901,Douglas County--Omaha City (Northwest),36540,100.0,"Pottawattamie County, IA",Metro,100.0,420,100.0,"Omaha-Council Bluffs-Fremont, NE-IA",95.7,,"170,754",34.2,24.5,10.9,84.3,8.3,3.7,3.9,"68,530",$65019,"43,875",$81393,169283,8.3,0.9,32.7,42.9,6.0,"71,704","68,530",35.6,163700,$844,2013,161488,1
31,NE,00902,Douglas County--Omaha City (Southwest),36540,100.0,"Pottawattamie County, IA",Metro,100.0,420,100.0,"Omaha-Council Bluffs-Fremont, NE-IA",98.4,,"140,963",35.6,26.5,11.9,91.3,2.1,3.0,4.9,"55,239",$66488,"36,415",$85275,140247,6.7,0.4,26.5,45.0,5.2,"57,051","55,239",30.4,167800,$848,2013,140508,1
31,NE,00903,Douglas County--Omaha City (Northeast),36540,100.0,"Pottawattamie County, IA",Metro,100.0,420,100.0,"Omaha-Council Bluffs-Fremont, NE-IA",98.2,,"105,576",34.7,25.4,11.7,54.8,33.0,2.5,9.7,"41,752",$33948,"23,667",$42351,101222,27.5,4.4,38.0,25.4,8.9,"46,758","41,752",49.4,$97800,$707,2013,107029,1
31,NE,00904,Douglas County--Omaha City (Southeast),36540,100.0,"Pottawattamie County, IA",Metro,100.0,420,100.0,"Omaha-Council Bluffs-Fremont, NE-IA",100.0,,"119,963",31.8,27.3,10.5,85.2,5.8,2.1,32.6,"43,969",$42338,"25,075",$48569,115292,25.6,4.2,33.5,26.0,19.4,"48,751","43,969",47.3,107300,$709,2013,108085,1
32,NV,00101,Washoe County (South Central)--Reno City,39900,100.0,"Reno, NV",Metro,100.0,456,100.0,"Reno-Carson City-Fernley, NV",100.0,,"176,440",34.3,21.8,12.0,79.5,2.5,7.3,29.2,"71,387",$41152,"36,097",$55078,171728,22.2,2.9,34.5,28.6,20.2,"79,918","71,387",61.1,185500,$775,2013,177318,1
32,NV,00102,Washoe County (South),39900,100.0,"Reno, NV",Metro,100.0,456,100.0,"Reno-Carson City-Fernley, NV",91.9,,"117,645",42.1,23.6,16.6,85.6,1.7,3.1,18.2,"42,412",$74533,"30,559",$87056,116991,8.3,0.9,24.2,38.4,10.4,"49,576","42,412",24.5,274900,"$1,274",2013,107562,1
